system:index,UF,UF_codigo_gaul,def_anual_mm,excedente_anual_mm,indice_aridez_ia,indice_hidrico_ih,indice_umidade_im,latitude,longitude,municipio,municipio_codigo_gaul,pet_anual_mm,th_classe,th_classe_codigo,th_petr,th_pety,th_subtipo,thornthwaite_completo,.geo
00060000000000000899_0,Santa Catarina,688,22.46000000834465,770.8000011444092,2.342226496561215,80.38237691714546,78.97704101920874,-27.331242519336442,-49.025556630822884,Nova Trento,10857,958.9166564941406,B3,3,b1',B3',r,B3rB3'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000089a_0,Santa Catarina,688,79.1999985575676,430.93332529067993,7.615530876690882,41.43669323631159,36.867374710297064,-28.678715445515724,-49.5645458012946,Nova Veneza,10858,1039.9800071716309,B1,5,b1',B4',r,B1rB4'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000089b_0,Santa Catarina,688,54.62333381175995,917.5333480834961,4.708556223387158,79.09179200178525,76.26665826775296,-26.477842999422894,-52.79848082412487,Novo Horizonte,10859,1160.086685180664,B3,3,b1',A',r,B3rA'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000089c_0,Santa Catarina,688,47.319999784231186,566.0333375930786,4.676181980439715,55.935648893703984,53.12993970544016,-28.27447356766194,-49.33996698026472,Orleans,10860,1011.9366607666016,B2,4,b1',B4',r,B2rB4'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000089d_0,Santa Catarina,688,23.320000499486923,737.9666652679443,2.545138410942085,80.54147793905962,79.01439489249437,-27.510905576160344,-49.968787679148384,Otacilio Costa,10861,916.2566719055176,B3,3,b1',B3',r,B3rB3'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000089e_0,Santa Catarina,688,64.05333295464516,664.7999973297119,5.924701659542542,61.4915956088056,57.936774613080075,-27.286326755130464,-51.675586718975474,Ouro,10862,1081.123348236084,B2,4,b1',B4',r,B2rB4'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000089f_0,Santa Catarina,688,34.05000051856041,1108.0,3.042351724030478,98.99928513623082,97.17387410181254,-26.702421820452777,-52.259491653653164,Ouro Verde,10863,1119.2000007629395,B4,2,b1',B4',r,B4rB4'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008a0_0,Santa Catarina,688,58.426666274666786,948.4999923706055,5.132394583364495,83.31942473457379,80.23998798455509,-27.19649522671851,-52.484070474683044,Paial,10864,1138.389991760254,B4,2,b1',B4',r,B4rB4'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008a1_0,Santa Catarina,688,27.219999939203262,687.7999992370605,2.8690785311965845,72.49640764054455,70.7749605218266,-27.960063218220107,-50.058619207560334,Painel,10865,948.7366638183594,B3,3,b1',B3',r,B3rB3'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008a2_0,Santa Catarina,688,26.236667186021805,763.5666656494141,2.7207333951657597,79.18160153262701,77.54916149552756,-27.7804001613962,-48.66623051717507,Palhoca,10866,964.3233413696289,B3,3,b1',B3',r,B3rB3'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008a3_0,Santa Catarina,688,69.3933327794075,860.3000068664551,5.80911242335518,72.018150123833,68.53268266981989,-26.388011471010945,-53.33746999459659,Palma Sola,10867,1194.5599899291992,B3,3,b1',A',r,B3rA'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008a4_0,Santa Catarina,688,26.60666647553444,704.7000026702881,2.868045456238954,75.9626029261714,74.24177565242803,-27.55582134036632,-50.14845073597228,Palmeira,10868,927.6933326721191,B3,3,b1',B3',r,B3rB3'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008a5_0,Santa Catarina,688,73.6766667664051,874.7666645050049,6.28613683839124,74.63560983528257,70.86392773224782,-27.10666369830656,-53.15780693777268,Palmitos,10869,1172.0499992370605,B3,3,b1',A',r,B3rA'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008a6_0,Santa Catarina,688,32.23333287239075,649.266658782959,3.3837927188635293,68.15875358866288,66.12847795734476,-26.477842999422894,-50.193366500178264,Papanduva,10870,952.580005645752,B3,3,b1',B3',r,B3rB3'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008a7_0,Santa Catarina,688,75.89999973773956,806.7666683197021,6.360797114348095,67.61105551425419,63.794577245645335,-26.6575060562468,-53.6967961082444,Paraiso,10871,1193.246669769287,B3,3,b1',A',r,B3rA'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008a8_0,Santa Catarina,688,76.74000131338835,492.66666412353516,7.372702509210403,47.33235194972826,42.90873044420202,-29.26262038019341,-49.744208858118505,Passo De Torres,10872,1040.8666458129883,B2,4,b1',B4',r,B2rB4'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008a9_0,Santa Catarina,688,36.8333335518837,848.3666725158691,3.449169256471711,79.4432641003055,77.37376254642247,-26.702421820452777,-51.94508130421133,Passos Maia,10873,1067.8899993896484,B3,3,b1',B4',r,B3rB4'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008aa_0,Santa Catarina,688,30.033333361148834,722.799991607666,3.091884930429863,74.41113428513178,72.55600332687386,-27.960063218220107,-48.75606204558703,Paulo Lopes,10874,971.3599967956543,B3,3,b1',B3',r,B3rB3'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008ab_0,Santa Catarina,688,52.74000012874603,559.9999933242798,5.126576822960004,54.43464125191062,51.358695158134616,-28.49905238869182,-49.20521968764679,Pedras Grandes,10875,1028.7566528320312,B2,4,b1',B4',r,B2rB4'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008ac_0,Santa Catarina,688,27.499999940395355,758.7333297729492,2.7319961287127112,75.37660087846535,73.73740320123773,-26.792253348864726,-48.66623051717507,Penha,10876,1006.5900039672852,B3,3,b1',B4',r,B3rB4'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008ad_0,Santa Catarina,688,66.96333339810371,704.3666744232178,6.0666733112785645,63.81346758341605,60.17346359664891,-27.331242519336442,-51.85524977579938,Peritiba,10877,1103.7900009155273,B3,3,b1',B4',r,B3rB4'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008ae_0,Santa Catarina,688,27.259999722242355,724.6666622161865,2.8612213311927106,76.06132549757118,74.34459269885555,-27.510905576160344,-49.69929309391252,Petrolandia,10878,952.7399864196777,B3,3,b1',B3',r,B3rB3'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008af_0,Santa Catarina,688,25.286666691303253,792.666669845581,2.524266016378094,79.1287187605062,77.61415915067934,-26.74733758465875,-48.711146281381055,Picarras,10879,1001.7433395385742,B3,3,b1',B4',r,B3rB4'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008b0_0,Santa Catarina,688,61.26333314180374,919.0000076293945,5.24407079484463,78.665342764101,75.51890028719421,-26.837169113070704,-52.97814388094878,Pinhalzinho,10880,1168.2400093078613,B3,3,b1',A',r,B3rA'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008b1_0,Santa Catarina,688,42.30999955534935,722.6000022888184,4.083424919141372,69.7396097123029,67.28955476081808,-27.061747934100584,-51.226429076915714,Pinheiro Preto,10881,1036.1400146484375,B3,3,b1',B4',r,B3rB4'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008b2_0,Santa Catarina,688,79.90999978780746,632.7000102996826,7.225788995793164,57.21132254037647,52.87584914290058,-27.46598981195437,-51.76541824738742,Piratuba,10882,1105.899990081787,B2,4,b1',B4',r,B2rB4'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008b3_0,Santa Catarina,688,65.90666691958904,876.6666717529297,5.6482713682006525,75.13126505940907,71.74230223848868,-27.061747934100584,-52.88831235253683,Planalto Alegre,10883,1166.8466796875,B3,3,b1',A',r,B3rA'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008b4_0,Santa Catarina,688,20.0,802.9999961853027,2.08133873755401,83.56574991580965,82.31694667327724,-26.74733758465875,-49.160303923440814,Pomerode,10884,960.9199905395508,B4,2,b1',B3',r,B4rB3'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008b5_0,Santa Catarina,688,24.400000154972076,725.7666530609131,2.6110498787084744,77.66446391022662,76.09783398300154,-27.421074047748395,-50.28319802859021,Ponte Alta,10885,934.4900054931641,B3,3,b1',B3',r,B3rB3'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008b6_0,Santa Catarina,688,20.356667041778564,762.8333358764648,2.1690179340441396,81.28045631472912,79.97904555430264,-27.19649522671851,-50.417945321208144,Ponte Alta Do Norte,10886,938.5199966430664,B3,3,b1',B3',r,B3rB3'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008b7_0,Santa Catarina,688,37.853332847356796,872.799991607666,3.5624095520887042,82.13995422025839,80.00250848900517,-26.88208487727668,-51.94508130421133,Ponte Serrada,10887,1062.5766716003418,B4,2,b1',B4',r,B4rB4'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008b8_0,Santa Catarina,688,32.546666234731674,683.2000007629395,3.2214534706335516,67.62280959043242,65.6899375080523,-27.151579462512537,-48.6213147529691,Porto Belo,10888,1010.3099899291992,B3,3,b1',B4',r,B3rB4'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008b9_0,Santa Catarina,688,27.39333352446556,719.5999984741211,2.827650308590608,74.28001254136694,72.58342235621258,-26.388011471010945,-51.001850255885834,Porto Uniao,10889,968.7666625976562,B3,3,b1',B3',r,B3rB3'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008ba_0,Santa Catarina,688,26.07999988645315,750.4666728973389,2.745735210307079,79.01007580167078,77.36263467548653,-27.286326755130464,-49.968787679148384,Pouso Redondo,10890,949.836669921875,B3,3,b1',B3',r,B3rB3'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008bb_0,Santa Catarina,688,45.216665640473366,644.1333417892456,4.567924413568429,65.07229969028981,62.331545042148754,-29.17278885178146,-49.968787679148384,Praia Grande,10891,989.8733329772949,B3,3,b1',B3',r,B3rB3'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008bc_0,Santa Catarina,688,61.146666556596756,708.8666610717773,5.61327061145815,65.07403624944449,61.7060738825696,-27.24141099092449,-51.76541824738742,Presidente Castelo Branco,10892,1089.3233337402344,B3,3,b1',B4',r,B3rB4'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008bd_0,Santa Catarina,688,25.313333570957184,758.0000038146973,2.655179782911373,79.50854358766401,77.91543571791718,-27.061747934100584,-49.69929309391252,Presidente Getulio,10893,953.3566703796387,B3,3,b1',B3',r,B3rB3'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008be_0,Santa Catarina,688,20.41333336289972,798.9333324432373,2.19067923091763,85.73840573495602,84.42399819640544,-27.286326755130464,-49.33996698026472,Presidente Nereu,10894,931.8266716003418,B4,2,b1',B3',r,B4rB3'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008bf_0,Santa Catarina,688,73.5800011754036,827.0666656494141,6.14638397683776,69.08764909375267,65.39981870765001,-26.43292723521692,-53.60696457983244,Princesa,10895,1197.1266593933105,B3,3,b1',A',r,B3rA'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008c0_0,Santa Catarina,688,58.496666967868805,938.1000022888184,5.022222131197121,80.5404279761586,77.52709469744032,-26.74733758465875,-52.708649295712924,Quilombo,10896,1164.756664276123,B3,3,b1',A',r,B3rA'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008c1_0,Santa Catarina,688,16.129999723285437,863.6333312988281,1.7809035350591413,95.35323490952352,94.28469278848803,-27.69056863298425,-49.07047239502886,Rancho Queimado,10897,905.7200126647949,B4,2,b1',B3',r,B4rB3'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008c2_0,Santa Catarina,688,32.146667420864105,705.2000007629395,3.204806628997122,70.30369921788596,68.38081524048769,-26.927000641482657,-51.04676602009181,Rio Das Antas,10898,1003.0766639709473,B3,3,b1',B4',r,B3rB4'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008c3_0,Santa Catarina,688,25.14000016450882,724.8666725158691,2.663605894400864,76.80028356935902,75.20212003271851,-26.88208487727668,-50.14845073597228,Rio Do Campo,10899,943.8333282470703,B3,3,b1',B3',r,B3rB3'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008c4_0,Santa Catarina,688,25.80999994277954,771.633337020874,2.706680169230782,80.92075381100717,79.29674570946871,-27.151579462512537,-49.834040386530454,Rio Do Oeste,10900,953.5666694641113,B3,3,b1',B3',r,B3rB3'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008c5_0,Santa Catarina,688,23.120000086724758,783.9999828338623,2.450545733870669,83.0980884983364,81.62776105801399,-27.19649522671851,-49.609461565500574,Rio Do Sul,10901,943.4633178710938,B4,2,b1',B3',r,B4rB3'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008c6_0,Santa Catarina,688,20.506666660308838,773.0000038146973,2.2476672062651604,84.7259473125396,83.3773469887805,-26.612590292040824,-49.384882744470694,Rio Dos Cedros,10902,912.3533325195312,B4,2,b1',B3',r,B4rB3'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008c7_0,Santa Catarina,688,43.44333407282829,599.366660118103,4.2979017423449655,59.296070796653076,56.7173297512461,-28.094810510838034,-49.20521968764679,Rio Fortuna,10903,1010.8033332824707,B2,4,b1',B4',r,B2rB4'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008c8_0,Santa Catarina,688,24.1033333837986,727.4333438873291,2.6491060846476064,79.94944378783605,78.35998013704749,-26.43292723521692,-49.5645458012946,Rio Negrinho,10904,909.8666725158691,B3,3,b1',B3',r,B3rB3'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008c9_0,Santa Catarina,688,25.946666568517685,704.7000045776367,2.779801450416038,75.49817968563102,73.8302988153814,-27.91514745401413,-49.744208858118505,Rio Rufino,10905,933.3999938964844,B3,3,b1',B3',r,B3rB3'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008ca_0,Santa Catarina,688,77.01333184540272,879.4999961853027,6.523476041350565,74.49875256663404,70.5846669418237,-26.97191640568863,-53.33746999459659,Riqueza,10906,1180.5566749572754,B3,3,b1',A',r,B3rA'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008cb_0,Santa Catarina,688,20.84333324432373,797.6666564941406,2.1842175678121825,83.58919871163036,82.27866817094305,-26.88208487727668,-49.33996698026472,Rodeio,10907,954.2700119018555,B4,2,b1',B3',r,B4rB3'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008cc_0,Santa Catarina,688,72.72999930381775,864.3333320617676,6.102107280696575,72.51828363823435,68.8570192698164,-26.6575060562468,-53.33746999459659,Romelandia,10908,1191.8833274841309,B3,3,b1',A',r,B3rA'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008cd_0,Santa Catarina,688,24.34666645526886,740.5000038146973,2.5928660432038435,78.8616100036124,77.30589037769009,-26.97191640568863,-50.01370344335436,Salete,10909,938.9866676330566,B3,3,b1',B3',r,B3rB3'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008ce_0,Santa Catarina,688,59.02333307266235,914.0666542053223,5.044714996315845,78.12513319817236,75.09830420038286,-26.612590292040824,-53.02305964515475,Saltinho,10910,1170.0033226013184,B3,3,b1',A',r,B3rA'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008cf_0,Santa Catarina,688,36.05333289504051,717.8999996185303,3.48373914645372,69.36879703163916,67.27855354376693,-26.88208487727668,-51.40609213373962,Salto Veloso,10911,1034.9033432006836,B3,3,b1',B4',r,B3rB4'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008d0_0,Santa Catarina,688,73.60333395004272,473.70000648498535,6.861033208782456,44.1565796149926,40.039959689723126,-28.633799681309746,-49.11538815923483,Sangao,10912,1072.773323059082,B2,4,b1',B4',r,B2rB4'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008d1_0,Santa Catarina,688,22.823333084583282,704.7333374023438,2.3989376816096217,74.07381526245896,72.63445265349318,-26.927000641482657,-50.46286108541412,Santa Cecilia,10913,951.3933296203613,B3,3,b1',B3',r,B3rB3'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008d2_0,Santa Catarina,688,77.51333355903625,812.8999919891357,6.505179581793991,68.22130060889066,64.31819285981426,-26.927000641482657,-53.60696457983244,Santa Helena,10914,1191.5633163452148,B3,3,b1',A',r,B3rA'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008d3_0,Santa Catarina,688,38.043333634734154,638.4666690826416,3.8361478813480976,64.38059775278333,62.078909023974475,-28.00497898242608,-49.160303923440814,Santa Rosa De Lima,10915,991.7066497802734,B3,3,b1',B3',r,B3rB3'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008d4_0,Santa Catarina,688,76.89999958872795,475.3666687011719,7.4079068795925505,45.79287430733073,41.3481301795752,-29.127873087575484,-49.744208858118505,Santa Rosa Do Sul,10916,1038.0799980163574,B2,4,b1',B4',r,B2rB4'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008d5_0,Santa Catarina,688,26.580000072717667,705.7000026702881,2.8480198983674283,75.61503552988633,73.90622359086586,-26.6575060562468,-50.01370344335436,Santa Terezinha,10917,933.2799987792969,B3,3,b1',B3',r,B3rB3'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008d6_0,Santa Catarina,688,65.91333329677582,882.8999977111816,5.568870184239078,74.59424712722054,71.2529250166771,-26.612590292040824,-53.15780693777268,Santa Terezinha Do Progresso,10918,1183.6033363342285,B3,3,b1',A',r,B3rA'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008d7_0,Santa Catarina,688,52.16999924182892,957.8666763305664,4.499883545476016,82.62006053708755,79.92013040980194,-26.612590292040824,-52.708649295712924,Santiago Do Sul,10919,1159.3633193969727,B3,3,b1',A',r,B3rA'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008d8_0,Santa Catarina,688,26.503333806991577,759.4999942779541,2.7701999441166567,79.38498820666716,77.72286824019717,-27.735484397190227,-48.800977809793004,Santo Amaro Da Imperatriz,10920,956.7299957275391,B3,3,b1',B3',r,B3rB3'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008d9_0,Santa Catarina,688,26.956666946411133,716.299991607666,2.9246470913174485,77.71452943832806,75.95974118353759,-26.298179942598992,-49.33996698026472,Sao Bento Do Sul,10921,921.706657409668,B3,3,b1',B3',r,B3rB3'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008da_0,Santa Catarina,688,58.32666730880737,906.6000022888184,4.99703004072129,77.67128922984317,74.6730712054104,-26.477842999422894,-52.97814388094878,Sao Bernardino,10922,1167.2266693115234,B3,3,b1',A',r,B3rA'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008db_0,Santa Catarina,688,29.549999967217445,726.43332862854,3.0730566157291617,75.54554141809363,73.70170744865614,-27.960063218220107,-48.935725102410935,Sao Bonifacio,10923,961.583324432373,B3,3,b1',B3',r,B3rB3'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008dc_0,Santa Catarina,688,66.68666668236256,885.4333381652832,5.708888362782939,75.79986122786299,72.37452821019323,-27.01683216989461,-53.02305964515475,Sao Carlos,10924,1168.1199989318848,B3,3,b1',A',r,B3rA'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008dd_0,Santa Catarina,688,19.213333010673523,773.966667175293,2.085881522789353,84.0251282491672,82.77359933549359,-27.286326755130464,-50.32811379279619,Sao Cristovao Do Sul,10925,921.1133422851562,B4,2,b1',B3',r,B4rB3'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008de_0,Santa Catarina,688,45.183334082365036,991.7666702270508,3.9406475469958435,86.49655842347029,84.13216989527278,-26.52275876362887,-52.57390200309499,Sao Domingos,10926,1146.5966835021973,B4,2,b1',A',r,B4rA'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008df_0,Santa Catarina,688,25.84333324432373,941.4333343505859,2.573046212153611,93.73216109721325,92.18833336992108,-26.253264178393014,-48.66623051717507,Sao Francisco Do Sul,10927,1004.3866729736328,B4,2,b1',B4',r,B4rB4'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008e0_0,Santa Catarina,688,26.856667160987854,733.7333354949951,2.7381572056070382,74.80739168179826,73.16449735843405,-27.331242519336442,-48.84589357399898,Sao Joao Batista,10928,980.8299942016602,B3,3,b1',B3',r,B3rB3'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008e1_0,Santa Catarina,688,23.19999998807907,828.733325958252,2.348693183812314,83.89828943432762,82.48907352404024,-26.612590292040824,-48.800977809793004,Sao Joao Do Itaperiu,10929,987.7833404541016,B4,2,b1',B3',r,B4rB3'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008e2_0,Santa Catarina,688,81.56000038981438,808.9666633605957,6.857546463746644,68.01773485903733,63.90320698078935,-27.10666369830656,-53.60696457983244,Sao Joao Do Oeste,10930,1189.3466682434082,B3,3,b1',A',r,B3rA'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008e3_0,Santa Catarina,688,69.97000019997358,516.6666598320007,6.801105486049283,50.22015784764147,46.1394945560119,-29.217704615987437,-49.834040386530454,Sao Joao Do Sul,10931,1028.803337097168,B2,4,b1',B4',r,B2rB4'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008e4_0,Santa Catarina,688,27.543333262205124,749.1333351135254,2.8774698576802233,78.26244451431542,76.53596259970729,-28.319389331867914,-50.01370344335436,Sao Joaquim,10932,957.2066650390625,B3,3,b1',B3',r,B3rB3'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008e5_0,Santa Catarina,688,34.93666660785675,675.0666675567627,3.432758081683512,66.32975563299728,64.27010078398717,-27.55582134036632,-48.66623051717507,Sao Jose,10933,1017.743335723877,B3,3,b1',B4',r,B3rB4'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008e6_0,Santa Catarina,688,68.37666690349579,867.4333229064941,5.725873805803564,72.63901513247802,69.20349084899588,-26.477842999422894,-53.517133051420494,Sao Jose Do Cedro,10934,1194.169994354248,B3,3,b1',A',r,B3rA'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008e7_0,Santa Catarina,688,35.309999734163284,669.7000007629395,3.631732120165659,68.88051605654783,66.70147678444843,-27.600737104572296,-50.642524142238024,Sao Jose Do Cerrito,10935,972.2633323669434,B3,3,b1',B3',r,B3rB3'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008e8_0,Santa Catarina,688,55.06666660308838,919.0666732788086,4.742070865782448,79.14550787104668,76.30026535157721,-26.477842999422894,-52.84339658833085,Sao Lourenco Do Oeste,10936,1161.236686706543,B3,3,b1',A',r,B3rA'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008e9_0,Santa Catarina,688,52.156666189432144,562.8000020980835,5.056096290229972,54.55814588329848,51.524488109160494,-28.364305096073892,-49.160303923440814,Sao Ludgero,10937,1031.559986114502,B2,4,b1',B4',r,B2rB4'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008ea_0,Santa Catarina,688,50.47999882698059,575.2000093460083,4.89515667139911,55.77841181791011,52.841317815070646,-28.13972627504401,-48.98064086661691,Sao Martinho,10938,1031.2233543395996,B2,4,b1',B4',r,B2rB4'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008eb_0,Santa Catarina,688,68.75666576623917,870.1333427429199,5.789921276514617,73.2729474067338,69.79899464082503,-26.74733758465875,-53.517133051420494,Sao Miguel D'oeste,10939,1187.5233268737793,B3,3,b1',A',r,B3rA'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008ec_0,Santa Catarina,688,69.76333296298981,877.7999992370605,5.874526673666829,73.91647288982735,70.39175688562725,-26.702421820452777,-53.24763846618463,Sao Miguel Da Boa Vista,10940,1187.5566635131836,B3,3,b1',A',r,B3rA'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008ed_0,Santa Catarina,688,21.729999780654907,800.1666679382324,2.3043885394969856,84.85480524145595,83.47217211775776,-27.600737104572296,-48.84589357399898,Sao Pedro De Alcantara,10941,942.9833297729492,B4,2,b1',B3',r,B4rB3'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008ee_0,Santa Catarina,688,66.6300004273653,894.4333381652832,5.699922172197621,76.51508904489172,73.09513574157315,-26.88208487727668,-53.02305964515475,Saudades,10942,1168.96333694458,B3,3,b1',A',r,B3rA'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008ef_0,Santa Catarina,688,28.47333326935768,759.6999950408936,2.8845439259749863,76.96281940466577,75.23209304908077,-26.388011471010945,-49.07047239502886,Schroeder,10943,987.1000061035156,B3,3,b1',B3',r,B3rB3'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008f0_0,Santa Catarina,688,50.193333238363266,954.3666687011719,4.428680244374447,84.20609947330439,81.54889132667972,-27.151579462512537,-52.34932318206511,Seara,10944,1133.3699989318848,B4,2,b1',B4',r,B4rB4'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008f1_0,Santa Catarina,688,62.3133339881897,906.2333335876465,5.3165047268969525,77.31882557597487,74.1289227398367,-26.702421820452777,-53.02305964515475,Serra Alta,10945,1172.073329925537,B3,3,b1',A',r,B3rA'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008f2_0,Santa Catarina,688,65.92666718363762,459.7000069618225,6.34954279172036,44.27472205485126,40.46499637981904,-28.58888391710377,-49.51963003708862,Sideropolis,10946,1038.2899894714355,B2,4,b1',B4',r,B2rB4'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008f3_0,Santa Catarina,688,82.13666653633118,453.86667490005493,7.899503283880241,43.650679288657386,38.910977318329245,-29.082957323369506,-49.65437732970655,Sombrio,10947,1039.7700157165527,B1,5,b1',B4',r,B1rB4'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008f4_0,Santa Catarina,688,61.00999915599823,911.6666603088379,5.216982317605033,77.95687448249437,74.82668509193135,-26.702421820452777,-52.933228116742804,Sul Brasil,10948,1169.4499893188477,B3,3,b1',A',r,B3rA'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008f5_0,Santa Catarina,688,25.226666688919067,736.4000110626221,2.6545165091678875,77.48887361229514,75.89616370679441,-27.061747934100584,-50.10353497176631,Taio,10949,950.3299980163574,B3,3,b1',B3',r,B3rB3'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
