code_muni,name_muni,abbrev_state,thornthwaite_completo,th_classe,th_classe_codigo,th_subtipo,th_pety,th_petr,def_anual_mm,excedente_anual_mm,pet_anual_mm,indice_umidade_im,indice_hidrico_ih,indice_aridez_ia,preenchido_por_vizinho
2304202.0,Crato,CE,C1sA'b3',C1,7.0,s,A',b3',689.7366707324982,235.19999612867832,1424.3300094604492,-12.542178085434848,16.513026796210976,48.42534146940971,False
2304236.0,Croatá,CE,DdA'b3',D,8.0,d,A',b3',833.2066583633423,38.86666626110673,1466.883331298828,-31.431083776012564,2.649608556577766,56.80115388765056,False
2304251.0,Cruz,CE,C1sA'b3',C1,7.0,s,A',b3',849.6999909877777,325.3666633442044,1687.120018005371,-10.93302961733188,19.28533002227519,50.36393273267845,False
2304269.0,Deputado Irapuan Pinheiro,CE,DdA'b3',D,8.0,d,A',b3',988.233344078064,104.20000033080578,1640.1466522216797,-29.798555236143308,6.353090450153373,60.25274281049448,False
2304277.0,Ereré,CE,DdA'b3',D,8.0,d,A',b3',952.6500062942504,91.7666646502912,1625.6799926757812,-29.515239240688185,5.644817249626616,58.60009415052468,False
2304285.0,Eusébio,CE,C2w2A'b3',C2,6.0,w2,A',b3',595.7599989175797,399.6666750311852,1522.4833145141602,2.772488557229753,26.25097242255971,39.1308064422166,False
2304301.0,Farias Brito,CE,DsA'b3',D,8.0,s,A',b3',899.6033172607422,174.56666957214475,1596.2066650390625,-22.87894974898901,10.936345110917872,56.35882476651148,False
2304350.0,Forquilha,CE,DsA'b3',D,8.0,s,A',b3',987.1799941062928,180.433333940804,1566.0433502197266,-26.30033596868073,11.521605319258114,63.03656881323142,False
2304400.0,Fortaleza,CE,C2w2A'b3',C2,6.0,w2,A',b3',591.7733306884766,434.4666611254215,1551.1800079345703,5.118855471716788,28.00878420963685,38.14988122986677,False
2304459.0,Fortim,CE,C1sA'b3',C1,7.0,s,A',b3',824.3599991798401,202.89999965950847,1608.476676940918,-18.13616597806042,12.614419753066851,51.25097621854545,False
2304509.0,Frecheirinha,CE,C1sA'b3',C1,7.0,s,A',b3',670.6033354401588,215.9666683450341,1543.2733459472656,-12.077920830327772,13.99406455843849,43.453308981277104,False
2304608.0,General Sampaio,CE,DdA'b3',D,8.0,d,A',b3',910.0033316612244,137.6333362571895,1502.9433517456057,-27.17126113005138,9.15758641849902,60.548079247584,False
2304657.0,Graça,CE,C1s2A'b3',C1,7.0,s2,A',b3',706.1200088858604,316.2666696123779,1558.1366577148438,-6.893190991132869,20.297749112469575,45.31823350600408,False
2304707.0,Granja,CE,C1sA'b4',C1,7.0,s,A',b4',637.2100120186806,161.166669677943,1547.4933395385742,-14.29145650469874,10.414692300129644,41.17691467471398,False
2304806.0,Granjeiro,CE,C1sA'b3',C1,7.0,s,A',b3',832.1366610527039,281.13333724811673,1576.9399871826172,-13.8336690778736,17.827776550355185,52.76907604704798,False
2304905.0,Groaíras,CE,DsA'b3',D,8.0,s,A',b3',981.7833201885225,217.90000180527568,1584.759994506836,-23.421211514324145,13.749716206906418,61.951546202050935,False
2304954.0,Guaiúba,CE,C1sA'b3',C1,7.0,s,A',b3',644.9400005340576,184.3333337083459,1513.716651916504,-13.3863009537181,12.177532266356652,42.60638870012459,False
2305001.0,Guaraciaba do Norte,CE,DdA'b3',D,8.0,d,A',b3',656.1066666841507,85.63333356007934,1396.8433380126953,-22.051912198589843,6.130489456456215,46.97066942507677,False
2305100.0,Guaramiranga,CE,B1wA'b3',B1,5.0,w,A',b3',375.5166630744934,510.4000036120415,1282.1833419799805,22.23473012269073,39.807099881977,29.28728293214377,False
2305209.0,Hidrolândia,CE,DsA'b3',D,8.0,s,A',b3',958.0200006961824,205.86666547879577,1571.2933197021484,-23.480360433839948,13.101733641801486,60.97015679273573,False
2305233.0,Horizonte,CE,C1sA'b3',C1,7.0,s,A',b3',643.4566698074341,201.79999954998493,1528.0100326538086,-12.059737724001277,13.20671953962919,42.11076210605078,False
2305266.0,Ibaretama,CE,DdA'b3',D,8.0,d,A',b3',910.5366678237916,77.83333587273955,1589.5166473388672,-29.473655756035548,4.896666920918782,57.283871128257225,False
2305308.0,Ibiapina,CE,C2w2A'b3',C2,6.0,w2,A',b3',471.88333001732826,285.7666689530015,1369.129997253418,0.192580028769651,20.87213555515341,34.46592587730626,False
2305332.0,Ibicuitinga,CE,DdA'b3',D,8.0,d,A',b3',972.1466598510742,117.5999993570149,1610.489990234375,-28.915919960847315,7.302125444436977,60.36340900880715,False
2305357.0,Icapuí,CE,DsA'b3',D,8.0,s,A',b3',963.563338279724,179.43333657830954,1681.7366561889648,-23.707913181427685,10.669526404028614,57.295732642427176,False
2305407.0,Icó,CE,DdA'b3',D,8.0,d,A',b3',1025.1866760253906,100.13333252817392,1659.7466659545898,-31.02754677268019,6.033049174440308,61.7676599118675,False
2305506.0,Iguatu,CE,DsA'b3',D,8.0,s,A',b3',890.7266688346863,162.0666666328907,1614.9733428955078,-23.05730532990067,10.035253358567465,55.15426448078024,False
2305605.0,Independência,CE,DdA'b3',D,8.0,d,A',b3',1046.7866592407229,70.76666765660048,1553.7066802978516,-35.86940411307207,4.554699323493558,67.37350572760938,False
2305654.0,Ipaporanga,CE,DdA'b3',D,8.0,d,A',b3',866.7500026226044,53.0333328358829,1549.6799850463867,-30.13632964509769,3.4222118984324013,55.93090257255015,False
