code_muni,name_muni,abbrev_state,classe_koppen,classe_koppen_codigo,precip_anual_mm,precip_mes_mais_seco_mm,temp_anual_c,temp_mes_mais_frio_c,temp_mes_mais_quente_c,preenchido_por_vizinho
3143153.0,Monte Formoso,MG,Cwa,15.0,843.5,14.366666666666667,21.194444444444446,17.956666666666667,23.29833333333333,False
3143203.0,Monte Santo de Minas,MG,Cwa,15.0,1576.9333333333332,13.433333333333334,20.316388888888888,16.811666666666667,22.383333333333333,False
3143302.0,Montes Claros,MG,Aw,4.0,1000.4,2.0,22.03430555555556,19.20333333333333,24.173333333333336,False
3143401.0,Monte Sião,MG,Cwb,16.0,1555.4666666666665,23.0,19.5875,15.965,21.97833333333334,False
3143450.0,Montezuma,MG,Cwa,15.0,780.5666666666666,1.4333333333333331,20.74430555555556,17.875000000000004,22.42666666666667,False
3143500.0,Morada Nova de Minas,MG,Aw,4.0,1175.8333333333337,3.333333333333333,22.991111111111117,19.776666666666664,24.95,False
3143609.0,Morro da Garça,MG,Aw,4.0,1102.6999999999998,3.433333333333333,22.103472222222223,18.71166666666667,24.038333333333338,False
3143708.0,Morro do Pilar,MG,Cwa,15.0,1459.6333333333332,7.133333333333334,20.36208333333333,16.57666666666667,22.81166666666667,False
3143807.0,Munhoz,MG,Cwb,16.0,1751.566666666667,28.33333333333333,16.23458333333333,12.363333333333332,19.63333333333333,False
3143906.0,Muriaé,MG,Aw,4.0,1338.7000000000005,12.733333333333333,22.46986111111111,18.81833333333333,25.38833333333333,False
3144003.0,Mutum,MG,Aw,4.0,1154.4,18.0,22.273472222222225,18.99833333333333,24.90666666666667,True
3144102.0,Muzambinho,MG,Cwb,16.0,1583.9666666666667,14.233333333333333,19.46388888888889,15.78166666666667,21.71,False
3144201.0,Nacip Raydan,MG,Aw,4.0,1165.9666666666667,12.866666666666667,22.14305555555556,18.75833333333333,24.526666666666664,False
3144300.0,Nanuque,MG,Aw,4.0,1038.166666666667,30.4,24.39763888888889,21.39,26.79333333333334,False
3144359.0,Naque,MG,Aw,4.0,1169.0333333333333,10.233333333333333,23.881249999999994,20.89,26.28166666666667,False
3144375.0,Natalândia,MG,Aw,4.0,1154.5333333333333,2.466666666666667,23.89680555555556,20.82,26.363333333333337,False
3144409.0,Natércia,MG,Cwa,15.0,1617.2333333333331,19.933333333333334,19.186111111111117,15.086666666666666,22.20666666666667,False
3144508.0,Nazareno,MG,Cwa,15.0,1666.5333333333333,11.466666666666669,19.91347222222222,16.384999999999998,22.48,False
3144607.0,Nepomuceno,MG,Cwa,15.0,1523.433333333333,16.666666666666668,20.248194444444444,16.346666666666668,22.89666666666666,False
3144656.0,Ninheira,MG,Cwa,15.0,758.3333333333334,4.9,20.985972222222223,17.884999999999998,22.82666666666666,False
3144672.0,Nova Belém,MG,Aw,4.0,1129.0333333333335,25.6,21.45680555555556,18.418333333333337,23.82833333333333,False
3144706.0,Nova Era,MG,Cwa,15.0,1353.8000000000002,7.466666666666667,21.07430555555556,17.470000000000002,23.65833333333334,False
3144805.0,Nova Lima,MG,Cwb,16.0,1564.7666666666664,8.933333333333334,19.845138888888886,16.788333333333338,21.87833333333333,False
3144904.0,Nova Módica,MG,Aw,4.0,1072.1666666666667,17.066666666666666,23.394861111111112,20.33833333333333,25.74333333333333,False
3145000.0,Nova Ponte,MG,Aw,4.0,1604.1333333333332,5.9,20.733472222222225,18.031666666666663,22.55333333333333,False
3145059.0,Nova Porteirinha,MG,Aw,4.0,781.3333333333333,0.4333333333333333,24.11625,21.280000000000005,26.111666666666665,False
3145109.0,Nova Resende,MG,Cwb,16.0,1640.8333333333333,15.1,18.782777777777778,15.161666666666669,20.936666666666664,False
3145208.0,Nova Serrana,MG,Cwa,15.0,1403.8333333333333,6.133333333333334,21.195138888888888,17.753333333333334,23.344999999999995,False
3145307.0,Novo Cruzeiro,MG,Aw,4.0,927.9666666666668,6.4,21.44152777777777,18.12166666666667,23.531666666666663,False
3145356.0,Novo Oriente de Minas,MG,Aw,4.0,912.4333333333334,17.2,22.74986111111112,19.46,25.043333333333337,False
3145372.0,Novorizonte,MG,Cwa,15.0,877.6333333333333,2.6666666666666665,21.138749999999995,17.856666666666666,23.12166666666667,False
3145406.0,Olaria,MG,Cwa,15.0,1463.4999999999998,14.1,19.34611111111111,15.991666666666667,22.04833333333333,False
3145455.0,Olhos-D'água,MG,Aw,4.0,993.2666666666668,4.166666666666667,21.890277777777783,18.635,23.631666666666668,False
3145505.0,Olímpio Noronha,MG,Cwa,15.0,1600.8333333333337,18.766666666666666,19.54875,15.253333333333336,22.42,False
3145604.0,Oliveira,MG,Cwa,15.0,1635.1333333333334,10.266666666666667,19.71402777777778,16.241666666666664,22.051666666666677,False
3145703.0,Oliveira Fortes,MG,Cwa,15.0,1595.3666666666668,12.833333333333334,19.610277777777775,16.566666666666666,22.215000000000007,False
3145802.0,Onça de Pitangui,MG,Cwa,15.0,1448.033333333333,6.3,20.332222222222224,17.156666666666663,22.265,False
3145851.0,Oratórios,MG,Cwa,15.0,1281.3666666666663,14.166666666666666,20.944305555555555,17.191666666666663,23.67833333333333,False
3145877.0,Orizânia,MG,Cwb,16.0,1283.0000000000002,16.133333333333333,18.96138888888889,15.193333333333332,21.726666666666663,False
3145901.0,Ouro Branco,MG,Cwb,16.0,1475.5666666666666,7.6,18.998472222222222,15.62166666666667,21.34,False
3146008.0,Ouro Fino,MG,Cwa,15.0,1644.2,22.73333333333333,19.725277777777777,16.096666666666664,22.045000000000005,False
3146107.0,Ouro Preto,MG,Cwb,16.0,1514.8666666666668,7.6,18.10083333333333,14.695,20.34166666666666,False
3146206.0,Ouro Verde de Minas,MG,Aw,4.0,1050.2333333333331,18.566666666666663,22.3275,19.221666666666668,24.628333333333337,False
3146255.0,Padre Carvalho,MG,Aw,4.0,937.4333333333334,1.4333333333333331,21.69250000000001,18.421666666666678,23.74,False
3146305.0,Padre Paraíso,MG,Cwa,15.0,880.1333333333334,10.966666666666669,20.955,17.651666666666664,23.11166666666667,False
3146404.0,Paineiras,MG,Aw,4.0,1282.9333333333334,5.1,22.52638888888889,19.17166666666667,24.546666666666667,False
3146503.0,Pains,MG,Cwa,15.0,1435.6333333333334,10.533333333333331,20.84069444444444,16.94333333333333,23.33666666666667,False
3146552.0,Pai Pedro,MG,BSh,5.0,751.3000000000001,0.0,24.57625,21.935,26.566666666666663,False
3146602.0,Paiva,MG,Cwa,15.0,1428.5,12.9,20.88638888888889,17.60166666666667,23.615,False
3146701.0,Palma,MG,Aw,4.0,1303.5666666666666,17.066666666666666,22.64736111111111,18.76833333333333,25.58333333333333,False
3146750.0,Palmópolis,MG,Aw,4.0,949.3000000000002,42.03333333333333,22.33805555555556,19.335,24.37,False
3146909.0,Papagaios,MG,Aw,4.0,1284.7666666666669,5.266666666666667,21.66791666666667,18.306666666666665,23.636666666666663,False
3147006.0,Paracatu,MG,Aw,4.0,1372.6333333333332,2.5,23.096527777777784,19.98166666666667,25.40333333333333,False
3147105.0,Pará de Minas,MG,Cwa,15.0,1446.7,6.5,20.97180555555556,17.709999999999997,23.006666666666668,False
3147204.0,Paraguaçu,MG,Cwa,15.0,1573.2999999999995,19.433333333333334,20.314444444444444,16.271666666666665,22.934999999999995,False
3147303.0,Paraisópolis,MG,Cwb,16.0,1710.0,29.03333333333333,18.438333333333333,14.393333333333336,21.815000000000005,False
3147402.0,Paraopeba,MG,Aw,4.0,1229.3,5.166666666666667,21.594444444444445,18.183333333333337,23.606666666666666,False
3147501.0,Passabém,MG,Cwa,15.0,1430.433333333333,7.5,20.70125,16.97666666666667,23.238333333333337,False
3147600.0,Passa Quatro,MG,Cwb,16.0,1573.8666666666668,16.6,18.554583333333333,14.21,21.65666666666667,False
3147709.0,Passa Tempo,MG,Cwb,16.0,1580.1,9.733333333333333,19.646111111111114,16.321666666666665,21.89,False
3147808.0,Passa Vinte,MG,Cwb,16.0,1664.4,18.33333333333333,17.42,13.881666666666668,20.191666666666663,False
3147907.0,Passos,MG,Cwa,15.0,1619.9666666666667,11.166666666666666,20.995416666666667,17.244999999999997,23.28166666666667,False
3147956.0,Patis,MG,Aw,4.0,998.1,1.2333333333333334,22.68777777777778,19.883333333333336,25.14166666666667,False
3148004.0,Patos de Minas,MG,Aw,4.0,1464.9666666666667,4.9,21.9175,19.035000000000007,23.763333333333332,False
3148103.0,Patrocínio,MG,Aw,4.0,1558.8666666666668,3.533333333333333,21.105972222222224,18.118333333333336,22.96,False
3148202.0,Patrocínio do Muriaé,MG,Aw,4.0,1310.2666666666669,15.533333333333331,22.627499999999998,18.82,25.54833333333333,False
3148301.0,Paula Cândido,MG,Cwa,15.0,1337.6666666666667,15.5,19.59513888888889,15.861666666666665,22.370000000000005,False
3148400.0,Paulistas,MG,Cwa,15.0,1296.5666666666666,9.266666666666667,20.18263888888889,16.186666666666664,22.654999999999998,False
3148509.0,Pavão,MG,Aw,4.0,954.5333333333332,20.633333333333333,23.666666666666668,20.45833333333333,26.001666666666665,False
3148608.0,Peçanha,MG,Cwa,15.0,1296.2666666666669,11.666666666666666,19.93708333333333,16.195000000000004,22.390000000000004,False
3148707.0,Pedra Azul,MG,Cwa,15.0,721.5333333333335,12.166666666666666,20.98138888888889,17.97833333333333,22.81833333333333,False
3148756.0,Pedra Bonita,MG,Cwb,16.0,1356.2666666666664,19.166666666666668,18.428333333333335,14.703333333333331,21.09166666666666,False
3148806.0,Pedra do Anta,MG,Cwa,15.0,1274.7333333333331,15.6,20.09375,16.238333333333333,22.86833333333333,False
3148905.0,Pedra do Indaiá,MG,Cwa,15.0,1489.4,10.7,20.13777777777778,16.56833333333333,22.398333333333337,False
3149002.0,Pedra Dourada,MG,Cwb,16.0,1322.8000000000002,21.5,18.840833333333336,15.114999999999998,21.626666666666665,False
3149101.0,Pedralva,MG,Cwa,15.0,1591.9333333333334,20.433333333333334,19.282222222222224,15.051666666666666,22.39333333333333,False
3149150.0,Pedras de Maria da Cruz,MG,Aw,4.0,844.1,0.7333333333333333,24.84375,22.293333333333333,27.500000000000007,False
3149200.0,Pedrinópolis,MG,Aw,4.0,1574.6999999999998,4.5,21.047777777777775,18.25833333333333,22.805,False
3149309.0,Pedro Leopoldo,MG,Aw,4.0,1355.9333333333334,8.1,21.409166666666664,18.204999999999995,23.441666666666663,False
3149408.0,Pedro Teixeira,MG,Cwa,15.0,1430.0666666666666,12.733333333333333,19.914027777777772,16.696666666666665,22.654999999999998,False
3149507.0,Pequeri,MG,Cwa,15.0,1453.0,15.033333333333331,20.301666666666662,17.060000000000006,23.200000000000003,False
3149606.0,Pequi,MG,Cwa,15.0,1370.3333333333333,5.866666666666666,21.12222222222222,17.838333333333335,23.12,False
3149705.0,Perdigão,MG,Cwa,15.0,1437.9,7.633333333333334,20.900277777777784,17.408333333333335,23.07,False
3149804.0,Perdizes,MG,Cwa,15.0,1622.6666666666667,6.033333333333333,20.730972222222224,17.75,22.49833333333333,False
3149903.0,Perdões,MG,Cwa,15.0,1596.2333333333331,15.266666666666667,20.22402777777777,16.486666666666668,22.783333333333328,False
3149952.0,Periquito,MG,Aw,4.0,1146.5,10.433333333333334,23.849166666666665,20.796666666666663,26.256666666666668,False
3150000.0,Pescador,MG,Aw,4.0,1058.7333333333331,15.933333333333334,23.52611111111112,20.43,25.90499999999999,False
3150109.0,Piau,MG,Cwa,15.0,1407.5333333333333,12.666666666666666,21.06611111111111,17.848333333333336,23.89,False
3150158.0,Piedade de Caratinga,MG,Cwb,16.0,1282.8666666666666,18.966666666666665,19.24555555555556,15.763333333333334,21.800000000000004,False
3150208.0,Piedade de Ponte Nova,MG,Aw,4.0,1269.9999999999998,12.766666666666667,21.682916666666667,18.055000000000003,24.365,False
3150307.0,Piedade do Rio Grande,MG,Cwa,15.0,1515.0666666666666,10.533333333333331,19.51944444444445,16.136666666666667,22.138333333333332,False
3150406.0,Piedade dos Gerais,MG,Cwb,16.0,1544.0,9.066666666666666,19.608194444444443,16.371666666666666,21.785000000000007,False
3150505.0,Pimenta,MG,Cwa,15.0,1553.1333333333332,13.766666666666667,19.882777777777772,16.1,22.281666666666677,False
3150539.0,Pingo-D'água,MG,Aw,4.0,1178.533333333333,8.933333333333334,22.961250000000003,19.731666666666666,25.538333333333323,True
3150570.0,Pintópolis,MG,Aw,4.0,1008.6333333333332,1.6666666666666667,23.8675,20.82,26.701666666666664,False
3150604.0,Piracema,MG,Cwa,15.0,1513.5666666666666,8.533333333333333,20.52444444444445,17.17,22.77500000000001,False
3150703.0,Pirajuba,MG,Aw,4.0,1530.2333333333336,12.4,23.44638888888889,20.336666666666662,25.495,False
3150802.0,Piranga,MG,Cwa,15.0,1368.2333333333331,10.7,20.040555555555557,16.391666666666666,22.666666666666668,False
3150901.0,Piranguçu,MG,Cwb,16.0,1723.4999999999998,26.8,17.50361111111111,13.198333333333332,21.488333333333337,False
3151008.0,Piranguinho,MG,Cwa,15.0,1577.1666666666663,21.7,19.82333333333333,15.668333333333337,22.796666666666678,False
3151107.0,Pirapetinga,MG,Aw,4.0,1301.7,16.3,22.32138888888889,18.535,25.3,False
3151206.0,Pirapora,MG,Aw,4.0,962.2,2.333333333333333,23.396388888888893,20.096666666666668,25.888333333333332,False
3151305.0,Piraúba,MG,Aw,4.0,1322.2,10.733333333333333,21.64222222222222,18.266666666666666,24.525,False
3151404.0,Pitangui,MG,Aw,4.0,1358.2,5.366666666666666,21.505972222222223,18.16333333333333,23.51833333333333,False
3151503.0,Piumhi,MG,Cwb,16.0,1616.2666666666669,13.1,19.53847222222222,15.814999999999998,21.865,True
3151602.0,Planura,MG,Aw,4.0,1487.8999999999996,10.433333333333334,23.69972222222222,20.585,25.685,False
3151701.0,Poço Fundo,MG,Cwa,15.0,1674.5333333333333,23.03333333333333,20.099861111111107,16.326666666666664,22.543333333333333,False
3151800.0,Poços de Caldas,MG,Cwb,16.0,1772.2000000000005,19.6,18.34888888888889,14.783333333333337,20.596666666666668,False
3151909.0,Pocrane,MG,Aw,4.0,1115.2,19.0,23.49611111111112,20.35333333333334,26.056666666666665,False
3152006.0,Pompéu,MG,Aw,4.0,1238.8333333333333,5.2,22.025277777777777,18.713333333333328,23.965,False
3152105.0,Ponte Nova,MG,Cwa,15.0,1271.3333333333337,11.633333333333333,21.19736111111111,17.495,23.92666666666667,False
3152131.0,Ponto Chique,MG,Aw,4.0,1037.5333333333333,2.5,23.716388888888886,20.60833333333333,26.59333333333333,False
3152170.0,Ponto dos Volantes,MG,Aw,4.0,794.5,8.166666666666666,22.444583333333338,19.125,24.576666666666664,False
3152204.0,Porteirinha,MG,Aw,4.0,814.8333333333334,0.5,23.93166666666667,21.043333333333337,25.965000000000007,False
3152303.0,Porto Firme,MG,Cwa,15.0,1310.5666666666666,13.166666666666666,20.4125,16.66,23.166666666666675,False
3152402.0,Poté,MG,Aw,4.0,1012.1333333333332,13.133333333333333,22.415138888888887,19.15833333333334,24.685,False
3152501.0,Pouso Alegre,MG,Cwa,15.0,1632.0333333333333,24.9,20.04569444444445,16.116666666666667,22.74,False
3152600.0,Pouso Alto,MG,Cwb,16.0,1619.8333333333333,16.7,18.712638888888893,14.405,21.64333333333333,False
3152709.0,Prados,MG,Cwa,15.0,1463.5666666666666,9.2,19.767083333333336,16.383333333333336,22.355,False
3152808.0,Prata,MG,Aw,4.0,1484.6666666666663,8.633333333333333,23.197777777777777,20.016666666666666,25.32166666666667,False
3152907.0,Pratápolis,MG,Cwa,15.0,1572.3000000000002,11.633333333333333,21.04763888888889,17.413333333333334,23.19333333333333,False
3153004.0,Pratinha,MG,Cwb,16.0,1643.9333333333332,9.666666666666666,19.27916666666667,16.011666666666667,21.088333333333345,False
3153103.0,Presidente Bernardes,MG,Cwa,15.0,1333.6000000000004,13.9,20.165000000000003,16.476666666666667,22.90833333333333,False
3153202.0,Presidente Juscelino,MG,Aw,4.0,1109.2333333333331,3.0,21.86625,18.37333333333333,23.91166666666668,False
3153301.0,Presidente Kubitschek,MG,Cwb,16.0,1404.7666666666669,5.6,18.884444444444444,15.556666666666668,20.9,False
3153400.0,Presidente Olegário,MG,Aw,4.0,1431.7,4.4,22.319861111111116,19.526666666666664,24.265,False
3153509.0,Alto Jequitibá,MG,Cwb,16.0,1267.1333333333334,20.73333333333333,18.717222222222222,15.05,21.41666666666667,False
3153608.0,Prudente de Morais,MG,Cwa,15.0,1341.2333333333331,7.133333333333334,21.29875,17.964999999999996,23.300000000000008,False
3153707.0,Quartel Geral,MG,Aw,4.0,1378.0333333333338,5.333333333333333,22.018194444444447,18.521666666666672,24.02,False
3153806.0,Queluzito,MG,Cwb,16.0,1459.0333333333333,9.466666666666669,19.56555555555556,16.27,21.956666666666663,True
3153905.0,Raposos,MG,Cwa,15.0,1515.0,8.333333333333334,20.18111111111111,17.048333333333332,22.27,False
3154002.0,Raul Soares,MG,Aw,4.0,1221.1666666666663,12.733333333333333,21.801666666666662,18.35,24.435,False
3154101.0,Recreio,MG,Aw,4.0,1287.9666666666667,16.133333333333333,22.666527777777777,18.923333333333336,25.633333333333333,False
3154150.0,Reduto,MG,Cwa,15.0,1242.9,18.33333333333333,19.887083333333333,16.285,22.59500000000001,False
3154200.0,Resende Costa,MG,Cwb,16.0,1588.4666666666667,9.9,18.97180555555556,15.706666666666669,21.29,False
3154309.0,Resplendor,MG,Aw,4.0,1098.3666666666666,22.4,23.8125,20.813333333333333,26.28166666666667,False
3154408.0,Ressaquinha,MG,Cwb,16.0,1493.4333333333334,11.966666666666669,18.817638888888883,15.798333333333336,21.23,False
3154457.0,Riachinho,MG,Aw,4.0,1119.5,1.7,23.667500000000004,20.805000000000003,26.298333333333336,False
3154507.0,Riacho dos Machados,MG,Aw,4.0,850.4,0.2666666666666666,21.27916666666667,18.055,23.238333333333333,False
3154606.0,Ribeirão das Neves,MG,Cwa,15.0,1460.0666666666666,9.033333333333331,20.98736111111111,17.95,22.95166666666666,False
3154705.0,Ribeirão Vermelho,MG,Cwa,15.0,1577.1333333333337,15.4,20.27013888888889,16.513333333333335,22.865,False
3154804.0,Rio Acima,MG,Cwa,15.0,1483.3666666666666,6.666666666666667,20.24486111111112,16.988333333333337,22.43166666666667,False
3154903.0,Rio Casca,MG,Aw,4.0,1233.9666666666667,10.8,22.20527777777778,18.685,24.86166666666667,False
3155009.0,Rio Doce,MG,Cwa,15.0,1302.3333333333333,10.933333333333334,21.047500000000003,17.368333333333332,23.711666666666662,False
3155108.0,Rio do Prado,MG,Aw,4.0,927.8333333333336,36.46666666666667,21.29625,18.291666666666668,23.253333333333337,False
3155207.0,Rio Espera,MG,Cwa,15.0,1418.4666666666667,11.9,20.090694444444445,16.634999999999998,22.7,False
3155306.0,Rio Manso,MG,Cwa,15.0,1549.6666666666663,9.6,20.112222222222226,16.900000000000002,22.215,False
3155405.0,Rio Novo,MG,Aw,4.0,1362.0666666666668,11.6,21.382916666666663,18.063333333333333,24.245,False
3155504.0,Rio Paranaíba,MG,Cwa,15.0,1523.0,6.166666666666667,20.498472222222222,17.363333333333333,22.326666666666668,False
3155603.0,Rio Pardo de Minas,MG,Cwa,15.0,844.0666666666667,1.5333333333333334,20.86777777777778,17.678333333333335,22.65333333333333,False
3155702.0,Rio Piracicaba,MG,Cwa,15.0,1395.4333333333334,9.3,20.43388888888889,16.791666666666668,22.988333333333333,False
3155801.0,Rio Pomba,MG,Cwa,15.0,1361.3666666666668,11.566666666666666,21.350000000000005,17.97666666666667,24.18500000000001,False
3155900.0,Rio Preto,MG,Cwb,16.0,1441.3666666666668,13.1,19.21027777777778,15.888333333333334,21.94333333333333,False
3156007.0,Rio Vermelho,MG,Cwa,15.0,1248.5,7.933333333333334,20.417777777777776,16.589999999999996,22.681666666666665,False
3156106.0,Ritápolis,MG,Cwb,16.0,1589.666666666667,9.5,19.10555555555556,15.778333333333332,21.52833333333333,False
3156205.0,Rochedo de Minas,MG,Aw,4.0,1379.7000000000005,12.7,21.55680555555556,18.21166666666667,24.51,False
3156304.0,Rodeiro,MG,Aw,4.0,1297.2000000000005,10.966666666666669,21.81486111111111,18.451666666666664,24.668333333333333,False
3156403.0,Romaria,MG,Cwa,15.0,1578.9,2.8666666666666667,20.76944444444444,17.946666666666665,22.625,False
3156452.0,Rosário da Limeira,MG,Cwa,15.0,1340.1666666666667,17.366666666666667,19.44375,15.69666666666667,22.274999999999995,False
3156502.0,Rubelita,MG,Aw,4.0,811.2333333333332,1.1666666666666667,22.907916666666665,19.668333333333337,24.968333333333327,False
3156601.0,Rubim,MG,Aw,4.0,848.0666666666666,30.366666666666667,22.858194444444447,19.775,24.81833333333333,False
3156700.0,Sabará,MG,Cwa,15.0,1484.9333333333334,8.233333333333333,20.48763888888889,17.465,22.506666666666668,False
3156809.0,Sabinópolis,MG,Cwa,15.0,1357.3,8.633333333333333,19.976666666666667,16.05333333333333,22.43,False
3156908.0,Sacramento,MG,Cwb,16.0,1682.3666666666668,11.933333333333334,19.53097222222222,16.615,21.241666666666664,False
3157005.0,Salinas,MG,Aw,4.0,798.2666666666667,1.8666666666666667,22.438194444444445,19.211666666666662,24.46333333333333,False
3157104.0,Salto da Divisa,MG,Aw,4.0,791.6333333333336,25.03333333333333,24.65375,21.565,26.715,False
3157203.0,Santa Bárbara,MG,Cwa,15.0,1452.8,9.5,20.402222222222225,16.90666666666667,22.805000000000007,False
3157252.0,Santa Bárbara do Leste,MG,Cwb,16.0,1333.6666666666667,19.866666666666667,17.989583333333336,14.416666666666668,20.54333333333334,False
3157278.0,Santa Bárbara do Monte Verde,MG,Cwa,15.0,1349.9333333333334,13.733333333333333,19.719027777777782,16.45166666666667,22.495,False
3157302.0,Santa Bárbara do Tugúrio,MG,Cwa,15.0,1487.3666666666666,11.8,20.315694444444443,17.13333333333333,22.953333333333337,False
3157336.0,Santa Cruz de Minas,MG,Cwa,15.0,1493.4,8.9,19.935,16.441666666666666,22.601666666666667,False
3157377.0,Santa Cruz de Salinas,MG,Aw,4.0,762.0333333333333,3.633333333333333,21.477500000000003,18.276666666666664,23.465,False
3157401.0,Santa Cruz do Escalvado,MG,Cwa,15.0,1264.5,11.1,21.61875,17.966666666666665,24.295,False
3157500.0,Santa Efigênia de Minas,MG,Cwa,15.0,1302.2666666666669,12.7,20.61111111111111,17.053333333333335,23.07833333333334,False
3157609.0,Santa Fé de Minas,MG,Aw,4.0,1031.6666666666667,1.9666666666666663,23.5075,20.36,26.188333333333333,False
3157658.0,Santa Helena de Minas,MG,Aw,4.0,948.8,27.066666666666663,22.70319444444445,19.53333333333333,24.86833333333334,False
3157708.0,Santa Juliana,MG,Cwa,15.0,1646.1,7.6,20.324166666666667,17.54666666666667,22.160000000000007,False
3157807.0,Santa Luzia,MG,Aw,4.0,1364.7666666666669,6.966666666666667,21.453888888888887,18.245000000000005,23.55666666666667,False
3157906.0,Santa Margarida,MG,Cwa,15.0,1289.6333333333332,16.7,19.36444444444444,15.646666666666668,22.09333333333333,False
3158003.0,Santa Maria de Itabira,MG,Cwa,15.0,1436.3666666666668,7.8,20.20013888888889,16.511666666666667,22.71333333333333,False
3158102.0,Santa Maria do Salto,MG,Aw,4.0,851.3,42.03333333333333,22.03375,19.168333333333333,23.893333333333334,False
3158201.0,Santa Maria do Suaçuí,MG,Aw,4.0,1143.6666666666663,10.166666666666666,22.09958333333334,18.55666666666667,24.451666666666668,False
3158300.0,Santana da Vargem,MG,Cwa,15.0,1514.9,17.466666666666665,20.15333333333333,16.18,22.761666666666667,False
3158409.0,Santana de Cataguases,MG,Aw,4.0,1320.0666666666666,13.5,22.256944444444446,18.739999999999995,25.15833333333333,False
3158508.0,Santana de Pirapama,MG,Cwa,15.0,1245.5,3.2,21.40875,17.788333333333334,23.594999999999995,False
3158607.0,Santana do Deserto,MG,Cwa,15.0,1441.6999999999998,17.033333333333335,20.92430555555556,17.60666666666667,23.873333333333328,False
3158706.0,Santana do Garambéu,MG,Cwb,16.0,1547.7666666666669,12.533333333333331,18.90958333333333,15.623333333333337,21.52166666666667,False
3158805.0,Santana do Jacaré,MG,Cwa,15.0,1582.4,12.233333333333333,20.188888888888886,16.52166666666667,22.64666666666667,False
3158904.0,Santana do Manhuaçu,MG,Cwa,15.0,1201.4,16.566666666666666,20.741527777777783,17.244999999999997,23.435,False
3158953.0,Santana do Paraíso,MG,Aw,4.0,1198.0,7.766666666666667,23.74569444444445,20.91333333333333,26.11833333333334,False
3159001.0,Santana do Riacho,MG,Cwb,16.0,1482.2,5.833333333333333,18.614444444444448,15.240000000000002,20.701666666666664,False
3159100.0,Santana dos Montes,MG,Cwa,15.0,1433.1333333333332,11.633333333333333,20.13513888888889,16.776666666666667,22.65833333333334,False
3159209.0,Santa Rita de Caldas,MG,Cwb,16.0,1762.1333333333332,24.133333333333333,18.854861111111116,15.539999999999996,21.094999999999995,False
3159308.0,Santa Rita de Jacutinga,MG,Cwa,15.0,1483.8333333333337,14.0,19.332083333333333,15.776666666666667,22.101666666666667,False
3159357.0,Santa Rita de Minas,MG,Cwb,16.0,1284.9333333333334,17.066666666666666,19.104444444444447,15.555,21.676666666666662,False
3159407.0,Santa Rita de Ibitipoca,MG,Cwb,16.0,1548.8,13.0,18.700694444444444,15.591666666666669,21.24166666666667,False
3159506.0,Santa Rita do Itueto,MG,Aw,4.0,1121.4333333333332,21.933333333333334,23.116666666666664,20.058333333333337,25.63833333333333,False
3159605.0,Santa Rita do Sapucaí,MG,Cwa,15.0,1589.9666666666667,22.5,19.94847222222222,15.858333333333333,22.805,False
3159704.0,Santa Rosa da Serra,MG,Cwb,16.0,1544.5666666666666,9.4,19.86819444444444,16.408333333333335,21.85833333333333,False
3159803.0,Santa Vitória,MG,Aw,4.0,1407.0333333333335,8.533333333333333,23.8625,20.94166666666667,25.65,False
3159902.0,Santo Antônio do Amparo,MG,Cwa,15.0,1680.6333333333337,12.8,19.609166666666663,16.08833333333333,22.0,False
3160009.0,Santo Antônio do Aventureiro,MG,Cwa,15.0,1452.7666666666669,16.1,20.29263888888889,16.84,23.255000000000003,False
3160108.0,Santo Antônio do Grama,MG,Cwa,15.0,1258.9333333333334,13.066666666666666,21.31472222222222,17.653333333333332,24.015000000000004,False
3160207.0,Santo Antônio do Itambé,MG,Cwa,15.0,1292.2000000000005,7.866666666666666,20.52875000000001,16.685,22.861666666666668,False
3160306.0,Santo Antônio do Jacinto,MG,Aw,4.0,864.9000000000001,39.6,22.107361111111107,19.14333333333333,24.078333333333333,False
3160405.0,Santo Antônio do Monte,MG,Cwa,15.0,1479.0,9.966666666666669,20.22083333333333,16.686666666666667,22.466666666666672,False
3160454.0,Santo Antônio do Retiro,MG,Aw,4.0,824.3666666666667,2.066666666666667,21.35666666666667,18.44333333333333,23.07166666666668,False
3160504.0,Santo Antônio do Rio Abaixo,MG,Cwa,15.0,1396.3666666666668,6.833333333333333,21.27958333333334,17.465,23.825000000000003,False
3160603.0,Santo Hipólito,MG,Aw,4.0,990.1,2.6333333333333333,22.43291666666667,18.996666666666663,24.366666666666667,False
3160702.0,Santos Dumont,MG,Cwa,15.0,1626.0666666666666,13.066666666666666,19.54111111111111,16.509999999999998,22.158333333333328,False
3160801.0,São Bento Abade,MG,Cwa,15.0,1569.3333333333337,14.133333333333333,19.96375,16.301666666666666,22.561666666666664,False
3160900.0,São Brás do Suaçuí,MG,Cwa,15.0,1450.0000000000002,8.7,19.765833333333337,16.43166666666667,22.12833333333333,False
3160959.0,São Domingos das Dores,MG,Cwa,15.0,1251.6666666666667,18.6,20.312500000000004,16.968333333333337,22.83166666666667,False
3161007.0,São Domingos do Prata,MG,Cwa,15.0,1369.2333333333336,10.2,20.38611111111111,16.746666666666666,22.95666666666667,False
3161056.0,São Félix de Minas,MG,Aw,4.0,1113.5333333333333,19.23333333333333,21.889861111111117,18.85666666666667,24.210000000000004,False
