system:index,UF,UF_codigo_gaul,classe_koppen,classe_koppen_codigo,latitude,longitude,municipio,municipio_codigo_gaul,precip_anual_mm,precip_mes_mais_seco_mm,temp_anual_c,temp_mes_mais_frio_c,temp_mes_mais_quente_c,.geo
0006000000000000033a_0,Minas Gerais,677,Aw,4,-20.23455177479222,-49.160303923440814,Fronteira,8172,1339.3666666666666,8.433333333333334,23.94263888888889,20.79666666666667,25.85,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000033b_0,Minas Gerais,677,Aw,4,-20.054888717968318,-48.98064086661691,Frutal,8175,1520.0,11.233333333333333,23.847500000000007,20.663333333333338,25.836666666666666,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000033c_0,Minas Gerais,677,Cwb,16,-22.66000304191493,-45.836537372198585,Goncalves,8182,1817.9666666666665,33.06666666666667,16.734722222222224,12.501666666666667,20.853333333333335,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000033d_0,Minas Gerais,677,Aw,4,-18.482836970759156,-47.767915233055554,Grupiara,8187,1427.7333333333333,1.7333333333333334,22.555833333333336,19.641666666666662,24.47666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000033e_0,Minas Gerais,677,Cwa,15,-20.773540945263935,-45.926368900610534,Guape,8189,1519.7,13.666666666666666,20.592777777777776,16.73166666666667,23.091666666666665,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000033f_0,Minas Gerais,677,Cwa,15,-21.26761435152967,-46.82468418473005,Guaranesia,8192,1540.2333333333333,12.033333333333333,20.42638888888889,16.81833333333334,22.646666666666672,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000340_0,Minas Gerais,677,Aw,4,-17.71926897925756,-47.13909453417189,Guarda-mor,8195,1498.0333333333333,2.2666666666666666,22.438888888888886,19.435,24.601666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000341_0,Minas Gerais,677,Cwa,15,-21.312530115735647,-46.68993689211213,Guaxupe,8196,1562.0333333333333,13.433333333333334,20.08736111111111,16.443333333333335,22.31833333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000342_0,Minas Gerais,677,Aw,4,-18.797247320200988,-46.734852656318104,Guimarania,8198,1520.0333333333335,4.566666666666666,21.23944444444444,18.298333333333332,23.076666666666668,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000343_0,Minas Gerais,677,Aw,4,-19.11165766964282,-49.87895615073643,Gurinhata,8200,1387.6,8.133333333333333,23.61055555555556,20.650000000000002,25.545,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000344_0,Minas Gerais,677,Cwa,15,-22.031182343031265,-45.52212702275675,Heliodora,8201,1598.1,18.933333333333334,19.534166666666668,15.451666666666664,22.366666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000345_0,Minas Gerais,677,Cwa,15,-19.56081531170258,-46.60010536370017,Ibia,8204,1606.9,8.266666666666667,20.34513888888889,17.033333333333335,22.18,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000346_0,Minas Gerais,677,Cwb,16,-20.414214831616125,-47.094178769965914,Ibiraci,8207,1657.9333333333334,13.833333333333334,19.621666666666666,16.419999999999998,21.378333333333337,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000347_0,Minas Gerais,677,Cwa,15,-22.07609810723724,-46.420442306876275,Ibitiura De Minas,8209,1703.3333333333333,22.7,19.934027777777775,16.45,22.18,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000348_0,Minas Gerais,677,Cwa,15,-20.14472024638027,-45.74670584378663,Iguatama,8214,1420.1333333333334,9.066666666666666,21.17222222222222,17.135,23.711666666666666,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000349_0,Minas Gerais,677,Cwa,15,-20.953204002087837,-45.79162160799261,Ilicinea,8216,1560.2666666666669,14.6,19.58652777777778,15.828333333333335,22.000000000000004,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000034a_0,Minas Gerais,677,Cwb,16,-22.345592692473097,-46.285695014258344,Inconfidentes,8218,1678.5,26.5,18.64097222222222,15.01,21.23166666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000034b_0,Minas Gerais,677,Aw,4,-18.931994612818915,-47.8577467614675,Indianopolis,8220,1558.4333333333334,3.2666666666666666,21.417222222222225,18.69,23.336666666666666,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000034c_0,Minas Gerais,677,Aw,4,-18.707415791789035,-49.9238719149424,Ipiacu,8228,1449.4,6.1,24.245,21.415,26.26,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000034d_0,Minas Gerais,677,Cwb,16,-22.031182343031265,-46.150947721640414,Ipuiuna,8229,1770.3000000000002,24.8,18.581805555555555,15.120000000000003,21.064999999999998,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000034e_0,Minas Gerais,677,Cwa,15,-19.021826141230868,-47.453504883613725,Irai De Minas,8230,1583.166666666667,3.4,20.797777777777778,17.953333333333333,22.65,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000034f_0,Minas Gerais,677,Cwa,15,-22.43542422088505,-45.4322954943448,Itajuba,8238,1605.7666666666669,19.833333333333332,19.43111111111111,15.241666666666669,22.586666666666677,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000350_0,Minas Gerais,677,Cwa,15,-21.087951294705768,-47.04926300575994,Itamogi,8243,1589.3000000000002,13.366666666666667,20.07125,16.631666666666668,22.066666666666666,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000351_0,Minas Gerais,677,Aw,4,-19.78539413273246,-49.42979850867667,Itapagipe,8248,1351.1666666666667,10.433333333333334,23.764861111111113,20.598333333333336,25.738333333333337,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000352_0,Minas Gerais,677,Cwb,16,-22.704918806120904,-46.19586348584639,Itapeva,8250,1642.8666666666668,27.433333333333334,17.996805555555557,14.196666666666667,20.96166666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000353_0,Minas Gerais,677,Cwa,15,-20.728625181057957,-46.77976842052408,Itau De Minas,8252,1587.6666666666665,11.533333333333333,20.76652777777778,17.135,22.91666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000354_0,Minas Gerais,677,Aw,4,-18.97691037702489,-49.5645458012946,Ituiutaba,8257,1429.1666666666667,6.8,23.459583333333327,20.48333333333333,25.533333333333335,"{""type"":""MultiPoint"",""coordinates"":[]}"
